feedback_id,order_id,customer_id,rating,feedback_category,sentiment,feedback_date,customer_id_1,area,pincode,registration_date,customer_segment,total_orders,avg_order_value,order_id_1,product_id,quantity,unit_price,order_id_2,customer_id_2,order_date,promised_delivery_time,actual_delivery_time,delivery_status,order_total,payment_method,delivery_partner_id,store_id,campaign_id,campaign_name,target_audience,channel,impressions,clicks,conversions,spend,revenue_generated,roas,delay_minutes,sla_breach,profit,profit_margin,order_hour,day_name,peak_period
8175861,9480224888,20223798,1,Delivery,Negative,2024-10-29 11:04:00,20223798,Pune,411925,2024-08-15,Regular,30,265.24,9480224888,1417,1,213.79,9480224888,20223798,2024-10-28 11:04:00,2024-10-28 11:34:00,2024-10-28 12:08:24,Significantly Delayed,420.47,UPI,74,13,16,App Push Notification,Existing Users,Influencer Campaign,148,6,1,198.1,582.41,2.94,34.4,1,58.31,13.87,11,Monday,Morning
4243707,2835267705,47129315,5,Delivery,Positive,2024-12-15 12:39:00,47129315,Pune,411989,2024-03-21,Gold,169,391.1,2835267705,1235,5,101.21,2835267705,47129315,2024-12-12 12:39:00,2024-12-12 12:49:00,2024-12-12 12:45:36,On Time,608.91,UPI,245,3,5,Referral Program,New Users,Instagram,626,12,1,199.02,879.65,4.42,-3.4,0,106.71,17.52,12,Thursday,Lunch
8569094,5599182970,68482968,5,Delivery,Positive,2025-04-05 13:42:00,68482968,Chennai,600733,2023-12-07,Regular,24,388.59,5599182970,1427,1,140.49,5599182970,68482968,2025-04-05 13:42:00,2025-04-05 13:57:00,2025-04-05 14:03:18,Slightly Delayed,287.52,UPI,10,71,5,Referral Program,New Users,Instagram,626,12,1,199.02,879.65,4.42,6.3,0,29.36,10.21,13,Saturday,Lunch
3195143,9078227068,78084227,4,Delivery,Positive,2024-08-04 19:29:00,78084227,Kolkata,700267,2024-11-04,Gold,102,620.13,9078227068,1124,3,91.13,9078227068,78084227,2024-08-03 19:29:00,2024-08-03 19:44:00,2024-08-03 19:53:54,Slightly Delayed,357.13,UPI,6,83,10,Diwali Bonanza,New Users,Email,177,7,1,179.37,335.43,1.87,9.9,0,56.62,15.85,19,Saturday,Evening
8831240,5556060292,62940611,4,App Experience,Positive,2024-07-17 10:48:00,62940611,Noida,201452,2024-05-20,Gold,168,595.97,5556060292,1059,1,152.66,5556060292,62940611,2024-07-16 10:48:00,2024-07-16 11:08:00,2024-07-16 11:07:12,On Time,276.38,UPI,9,37,11,Instant Delivery Offer,New Users,Email,250,11,1,509.1,2301.12,4.52,-0.8,0,40.61,14.69,10,Tuesday,Morning
3195145,3669934216,95603292,5,Product Quality,Positive,2025-04-08 14:33:00,95603292,Pune,411849,2023-04-07,Gold,173,555.17,3669934216,1439,2,261.56,3669934216,95603292,2025-04-05 14:33:00,2025-04-05 14:53:00,2025-04-05 14:51:06,On Time,643.29,UPI,62,36,8,Raksha Bandhan Deals,All Users,Social Media,650,15,1,291.71,1228.11,4.21,-1.9,0,144.96,22.53,14,Saturday,Lunch
6996238,8329019528,56587817,5,Product Quality,Positive,2025-03-25 21:35:00,56587817,Gurgaon,122206,2023-05-29,Regular,41,328.69,8329019528,1305,4,225.55,8329019528,56587817,2025-03-20 21:35:00,2025-03-20 21:45:00,2025-03-20 21:43:42,On Time,1664.0,UPI,185,70,2,Weekend Special,Premium Users,Social Media,403,8,1,227.78,437.33,1.92,-1.3,0,343.12,20.62,21,Thursday,Evening
1622301,3349201036,17493462,3,Product Quality,Neutral,2024-11-03 06:51:00,17493462,Bangalore,560499,2023-07-23,Regular,40,369.61,3349201036,1029,2,177.14,3349201036,17493462,2024-11-01 06:51:00,2024-11-01 07:01:00,2024-11-01 06:53:00,On Time,585.46,UPI,235,27,12,Free Delivery Campaign,Premium Users,App,274,8,1,93.37,170.87,1.83,-8.0,0,87.85,15.01,6,Friday,Morning
8175904,7116996755,99587656,4,Delivery,Positive,2025-02-25 17:46:00,99587656,Chandigarh,160597,2024-05-10,Gold,177,428.0,7116996755,1452,5,120.85,7116996755,99587656,2025-02-21 17:46:00,2025-02-21 17:56:00,2025-02-21 17:59:12,Slightly Delayed,1047.89,Wallet,31,7,6,Membership Drive,Existing Users,Push Notification,193,6,1,237.85,706.41,2.97,3.2,0,243.15,23.2,17,Friday,Evening
3195172,7455686809,39215619,5,App Experience,Positive,2025-05-31 18:15:00,39215619,Ahmedabad,380529,2024-01-27,Gold,167,647.4,7455686809,1451,2,77.97,7455686809,39215619,2025-05-29 18:15:00,2025-05-29 18:30:00,2025-05-29 18:29:36,On Time,313.0,Credit Card,137,56,16,App Push Notification,Existing Users,Influencer Campaign,148,6,1,198.1,582.41,2.94,-0.4,0,44.87,14.34,18,Thursday,Evening
9879849,6585893030,98441479,4,Delivery,Positive,2025-01-12 12:50:00,98441479,Noida,201459,2023-10-16,Gold,45,492.4,6585893030,1421,4,133.32,6585893030,98441479,2025-01-11 12:50:00,2025-01-11 13:00:00,2025-01-11 13:04:54,Slightly Delayed,1096.66,UPI,35,12,12,Free Delivery Campaign,Premium Users,App,274,8,1,93.37,170.87,1.83,4.9,0,249.56,22.76,12,Saturday,Lunch
8044842,2155397293,70482888,4,Product Quality,Positive,2025-02-05 20:18:00,70482888,Jaipur,302223,2023-08-23,Gold,85,464.92,2155397293,1427,5,84.58,2155397293,70482888,2025-02-03 20:18:00,2025-02-03 20:28:00,2025-02-03 20:22:12,On Time,820.33,UPI,115,60,1,New User Discount,Existing Users,Facebook,368,8,1,504.13,1618.25,3.21,-5.8,0,146.51,17.86,20,Monday,Evening
8306994,2157494460,22007922,3,Delivery,Neutral,2025-05-16 22:44:00,22007922,Hyderabad,500611,2024-04-25,Gold,175,491.74,2157494460,1439,5,242.71,2157494460,22007922,2025-05-12 22:44:00,2025-05-12 22:59:00,2025-05-12 23:08:18,Slightly Delayed,1800.0,UPI,77,10,3,Festival Offer,New Users,SMS,344,7,1,187.87,462.16,2.46,9.3,0,335.55,18.64,22,Monday,Night
7127349,6302384324,42190650,4,Delivery,Positive,2025-04-04 13:16:00,42190650,Hyderabad,500565,2023-08-24,Gold,93,739.72,6302384324,1002,5,80.59,6302384324,42190650,2025-04-02 13:16:00,2025-04-02 13:31:00,2025-04-02 13:33:18,Slightly Delayed,630.86,UPI,221,10,4,Flash Sale,Premium Users,Google Ads,545,9,1,262.65,630.36,2.4,2.3,0,108.59,17.21,13,Wednesday,Lunch
7913783,6926942405,13487588,4,Delivery,Positive,2024-10-15 20:56:00,13487588,Mumbai,400712,2024-03-16,Gold,133,521.03,6926942405,1492,4,95.43,6926942405,13487588,2024-10-14 20:56:00,2024-10-14 21:11:00,2024-10-14 21:03:00,On Time,771.72,Debit Card,127,2,9,Fresh Fruits Week,Existing Users,Social Media,397,14,1,241.54,739.1,3.06,-8.0,0,154.0,19.96,20,Monday,Evening
8569151,9962832076,35595020,1,Delivery,Negative,2024-09-10 11:26:00,35595020,Delhi,110129,2023-01-23,Regular,37,285.48,9962832076,1318,1,81.09,9962832076,35595020,2024-09-05 11:26:00,2024-09-05 11:36:00,2024-09-05 12:08:54,Significantly Delayed,124.31,Debit Card,130,34,11,Instant Delivery Offer,New Users,Email,250,11,1,509.1,2301.12,4.52,32.9,1,-18.27,-14.7,11,Thursday,Morning
2801985,7130104012,60593232,5,Delivery,Positive,2024-07-16 11:52:00,60593232,Bangalore,560183,2024-11-22,Gold,62,617.06,7130104012,1311,4,107.02,7130104012,60593232,2024-07-12 11:52:00,2024-07-12 12:02:00,2024-07-12 11:58:12,On Time,570.53,UPI,130,18,12,Free Delivery Campaign,Premium Users,App,274,8,1,93.37,170.87,1.83,-3.8,0,110.83,19.43,11,Friday,Morning
7389506,7484391630,74569234,2,Product Quality,Negative,2025-03-04 17:57:00,74569234,Chennai,600680,2023-08-07,Regular,26,296.53,7484391630,1432,4,123.8,7484391630,74569234,2025-03-04 17:57:00,2025-03-04 18:12:00,2025-03-04 18:15:36,Slightly Delayed,735.05,Cash on Delivery,210,67,8,Raksha Bandhan Deals,All Users,Social Media,650,15,1,291.71,1228.11,4.21,3.6,0,153.05,20.82,17,Tuesday,Evening
6209875,9543008479,32917519,3,Delivery,Neutral,2025-06-03 16:06:00,32917519,Kolkata,700638,2024-02-18,Gold,79,585.94,9543008479,1383,3,37.53,9543008479,32917519,2025-05-30 16:06:00,2025-05-30 16:16:00,2025-05-30 16:19:18,Slightly Delayed,198.61,UPI,92,81,16,App Push Notification,Existing Users,Influencer Campaign,148,6,1,198.1,582.41,2.94,3.3,0,17.62,8.87,16,Friday,Lunch
4768087,8405434592,35279765,4,Delivery,Positive,2025-06-21 21:59:00,35279765,Jaipur,302956,2023-11-02,Gold,129,570.92,8405434592,1268,2,109.37,8405434592,35279765,2025-06-19 21:59:00,2025-06-19 22:14:00,2025-06-19 22:22:24,Slightly Delayed,293.85,Debit Card,47,22,11,Instant Delivery Offer,New Users,Email,250,11,1,509.1,2301.12,4.52,8.4,0,44.06,14.99,21,Thursday,Evening
1360216,4857577702,79316085,5,Product Quality,Positive,2024-10-21 14:52:00,79316085,Gurgaon,122388,2024-10-25,Regular,12,379.61,4857577702,1291,1,41.86,4857577702,79316085,2024-10-17 14:52:00,2024-10-17 15:07:00,2024-10-17 15:01:18,On Time,69.0,Debit Card,225,16,11,Instant Delivery Offer,New Users,Email,250,11,1,509.1,2301.12,4.52,-5.7,0,-17.67,-25.61,14,Thursday,Lunch
3457371,2795946215,15897491,5,Product Quality,Positive,2024-09-20 17:31:00,15897491,Chennai,600434,2023-01-06,Regular,23,277.32,2795946215,1379,1,104.43,2795946215,15897491,2024-09-20 17:31:00,2024-09-20 17:46:00,2024-09-20 17:52:42,Slightly Delayed,169.39,UPI,213,71,14,Category Promotion,All Users,Push Notification,294,13,1,123.85,366.58,2.96,6.7,0,11.9,7.03,17,Friday,Evening
6996316,7865811180,87091023,3,Customer Service,Neutral,2025-05-20 13:43:00,87091023,Chandigarh,160743,2024-08-05,Gold,142,576.52,7865811180,1416,5,214.61,7865811180,87091023,2025-05-18 13:43:00,2025-05-18 13:53:00,2025-05-18 13:51:54,On Time,1759.18,UPI,86,7,11,Instant Delivery Offer,New Users,Email,250,11,1,509.1,2301.12,4.52,-1.1,0,354.62,20.16,13,Sunday,Lunch
8307038,1190969581,92690685,4,App Experience,Positive,2025-04-02 11:49:00,92690685,Noida,201589,2024-05-31,Gold,173,661.34,1190969581,1283,3,74.06,1190969581,92690685,2025-03-28 11:49:00,2025-03-28 12:04:00,2025-03-28 12:07:48,Slightly Delayed,413.32,Credit Card,100,12,8,Raksha Bandhan Deals,All Users,Social Media,650,15,1,291.71,1228.11,4.21,3.8,0,55.45,13.42,11,Friday,Morning
8962408,3216818415,47845312,4,Delivery,Positive,2024-10-12 19:42:00,47845312,Lucknow,226773,2023-04-30,Gold,141,443.87,3216818415,1030,3,79.57,3216818415,47845312,2024-10-10 19:42:00,2024-10-10 19:52:00,2024-10-10 20:01:54,Slightly Delayed,450.59,Credit Card,95,55,3,Festival Offer,New Users,SMS,344,7,1,187.87,462.16,2.46,9.9,0,67.23,14.92,19,Thursday,Evening
9748842,5021942014,69061340,4,Delivery,Positive,2024-11-28 07:30:00,69061340,Chennai,600763,2024-01-22,Gold,117,457.4,5021942014,1024,2,187.98,5021942014,69061340,2024-11-26 07:30:00,2024-11-26 07:40:00,2024-11-26 07:32:24,On Time,505.2,Debit Card,226,71,3,Festival Offer,New Users,SMS,344,7,1,187.87,462.16,2.46,-7.6,0,76.59,15.16,7,Tuesday,Morning
1753451,7769735423,18099969,2,Delivery,Negative,2024-09-04 21:59:00,18099969,Delhi,110809,2023-02-19,Regular,30,389.17,7769735423,1067,3,185.26,7769735423,18099969,2024-09-01 21:59:00,2024-09-01 22:29:00,2024-09-01 23:12:24,Significantly Delayed,808.92,UPI,225,68,15,Daily Needs Offer,All Users,SMS,172,7,1,326.14,861.01,2.64,43.4,1,163.05,20.16,21,Sunday,Evening
2015599,3845570816,30106532,3,Delivery,Neutral,2024-08-10 21:07:00,30106532,Mumbai,400355,2024-06-29,Regular,21,319.15,3845570816,1115,5,82.03,3845570816,30106532,2024-08-06 21:07:00,2024-08-06 21:22:00,2024-08-06 21:20:36,On Time,696.78,Cash on Delivery,240,4,2,Weekend Special,Premium Users,Social Media,403,8,1,227.78,437.33,1.92,-1.4,0,133.22,19.12,21,Tuesday,Evening
4899184,3605971214,50679343,4,Product Quality,Positive,2024-10-18 16:23:00,50679343,Delhi,110977,2024-07-21,Gold,149,589.2,3605971214,1331,4,122.85,3605971214,50679343,2024-10-13 16:23:00,2024-10-13 16:33:00,2024-10-13 16:44:36,Significantly Delayed,681.99,UPI,215,34,14,Category Promotion,All Users,Push Notification,294,13,1,123.85,366.58,2.96,11.6,1,131.83,19.33,16,Sunday,Lunch
1491313,5558812947,98828342,3,Delivery,Neutral,2025-05-27 07:07:00,98828342,Delhi,110950,2024-08-02,Regular,38,292.35,5558812947,1391,1,140.45,5558812947,98828342,2025-05-23 07:07:00,2025-05-23 07:17:00,2025-05-23 07:24:30,Slightly Delayed,268.61,UPI,121,34,11,Instant Delivery Offer,New Users,Email,250,11,1,509.1,2301.12,4.52,7.5,0,36.68,13.66,7,Friday,Morning
6734196,7095763219,86548597,3,Delivery,Neutral,2025-01-28 12:20:00,86548597,Jaipur,302523,2023-10-17,Gold,178,499.67,7095763219,1102,3,297.44,7095763219,86548597,2025-01-26 12:20:00,2025-01-26 12:35:00,2025-01-26 12:49:24,Significantly Delayed,1469.52,UPI,231,22,5,Referral Program,New Users,Instagram,626,12,1,199.02,879.65,4.42,14.4,1,297.84,20.27,12,Sunday,Lunch
6734198,6866911511,80879071,4,App Experience,Positive,2024-12-10 07:24:00,80879071,Ahmedabad,380724,2023-08-06,Gold,155,529.6,6866911511,1163,3,27.6,6866911511,80879071,2024-12-06 07:24:00,2024-12-06 07:34:00,2024-12-06 07:26:00,On Time,171.61,Credit Card,153,19,16,App Push Notification,Existing Users,Influencer Campaign,148,6,1,198.1,582.41,2.94,-8.0,0,5.91,3.44,7,Friday,Morning
7651704,3461136667,54691861,4,Product Quality,Positive,2025-04-02 11:33:00,54691861,Delhi,110780,2024-10-30,Regular,25,303.18,3461136667,1489,1,88.67,3461136667,54691861,2025-03-30 11:33:00,2025-03-30 12:03:00,2025-03-30 11:56:30,On Time,129.79,UPI,71,59,1,New User Discount,Existing Users,Facebook,368,8,1,504.13,1618.25,3.21,-6.5,0,-7.63,-5.88,11,Sunday,Morning
3588481,3035414816,63763329,4,Delivery,Positive,2024-11-04 18:23:00,63763329,Noida,201579,2023-09-07,Regular,28,368.53,3035414816,1412,4,338.69,3035414816,63763329,2024-11-04 18:23:00,2024-11-04 18:38:00,2024-11-04 18:30:00,On Time,1606.61,UPI,139,25,10,Diwali Bonanza,New Users,Email,177,7,1,179.37,335.43,1.87,-8.0,0,370.23,23.04,18,Monday,Evening
3588482,2504704291,20701589,4,Delivery,Positive,2024-09-20 05:37:00,20701589,Chennai,600990,2024-01-02,Gold,167,543.06,2504704291,1061,1,34.7,2504704291,20701589,2024-09-15 05:37:00,2024-09-15 06:07:00,2024-09-15 06:15:18,Slightly Delayed,69.0,UPI,161,67,16,App Push Notification,Existing Users,Influencer Campaign,148,6,1,198.1,582.41,2.94,8.3,0,-13.69,-19.84,5,Sunday,Night
6996358,6686949673,56990368,2,Delivery,Negative,2025-04-20 11:05:00,56990368,Delhi,110808,2024-08-10,Regular,34,355.64,6686949673,1087,3,46.84,6686949673,56990368,2025-04-16 11:05:00,2025-04-16 11:20:00,2025-04-16 11:33:12,Significantly Delayed,220.33,UPI,166,62,13,Email Campaign,All Users,YouTube,531,14,1,587.1,2465.83,4.2,13.2,1,2.72,1.23,11,Wednesday,Morning
9879945,5934334275,81353571,5,Pricing,Positive,2024-11-05 17:53:00,81353571,Hyderabad,500475,2024-05-21,Gold,57,436.62,5934334275,1415,5,297.98,5934334275,81353571,2024-11-03 17:53:00,2024-11-03 18:23:00,2024-11-03 18:19:42,On Time,1800.0,UPI,213,10,1,New User Discount,Existing Users,Facebook,368,8,1,504.13,1618.25,3.21,-3.3,0,381.37,21.19,17,Sunday,Evening
6865298,2929115463,22622555,4,Product Quality,Positive,2024-07-10 20:14:00,22622555,Ahmedabad,380970,2024-11-21,Gold,159,697.82,2929115463,1227,5,126.38,2929115463,22622555,2024-07-05 20:14:00,2024-07-05 20:44:00,2024-07-05 20:40:36,On Time,775.25,UPI,187,49,15,Daily Needs Offer,All Users,SMS,172,7,1,326.14,861.01,2.64,-3.4,0,156.79,20.22,20,Friday,Evening
5030293,7032324432,86440513,5,App Experience,Positive,2024-07-22 19:28:00,86440513,Hyderabad,500527,2023-03-04,Regular,40,236.34,7032324432,1488,1,118.61,7032324432,86440513,2024-07-19 19:28:00,2024-07-19 19:43:00,2024-07-19 19:43:00,On Time,239.17,Debit Card,172,45,9,Fresh Fruits Week,Existing Users,Social Media,397,14,1,241.54,739.1,3.06,-0.0,0,13.26,5.54,19,Friday,Evening
6341016,9028944212,72980821,4,Product Quality,Positive,2025-02-03 17:30:00,72980821,Nagpur,440881,2023-10-16,Gold,156,392.61,9028944212,1056,1,169.16,9028944212,72980821,2025-02-01 17:30:00,2025-02-01 17:50:00,2025-02-01 17:46:48,On Time,204.85,UPI,72,74,16,App Push Notification,Existing Users,Influencer Campaign,148,6,1,198.1,582.41,2.94,-3.2,0,9.34,4.56,17,Saturday,Evening
2933145,4164731225,38861185,5,App Experience,Positive,2024-07-11 10:44:00,38861185,Pune,411771,2023-07-02,Gold,40,415.92,4164731225,1372,4,118.82,4164731225,38861185,2024-07-06 10:44:00,2024-07-06 10:54:00,2024-07-06 10:53:18,On Time,811.62,UPI,135,76,1,New User Discount,Existing Users,Facebook,368,8,1,504.13,1618.25,3.21,-0.7,0,132.77,16.36,10,Saturday,Morning
9093532,4680499545,50552648,2,Packaging,Negative,2024-07-22 20:16:00,50552648,Delhi,110340,2023-07-06,Gold,136,725.81,4680499545,1068,2,63.64,4680499545,50552648,2024-07-20 20:16:00,2024-07-20 20:36:00,2024-07-20 20:42:30,Slightly Delayed,150.13,UPI,93,59,12,Free Delivery Campaign,Premium Users,App,274,8,1,93.37,170.87,1.83,6.5,0,-0.14,-0.09,20,Saturday,Evening
6472093,3909009764,92737040,4,Delivery,Positive,2024-10-04 12:32:00,92737040,Delhi,110308,2023-10-07,Gold,142,532.72,3909009764,1439,3,82.18,3909009764,92737040,2024-09-29 12:32:00,2024-09-29 12:47:00,2024-09-29 12:50:48,Slightly Delayed,325.56,UPI,43,68,9,Fresh Fruits Week,Existing Users,Social Media,397,14,1,241.54,739.1,3.06,3.8,0,56.13,17.24,12,Sunday,Lunch
8176034,3248537964,57567951,5,Delivery,Positive,2025-06-09 19:03:00,57567951,Mumbai,400359,2023-05-20,Regular,35,262.84,3248537964,1323,1,148.59,3248537964,57567951,2025-06-09 19:03:00,2025-06-09 19:18:00,2025-06-09 19:27:54,Slightly Delayed,194.69,UPI,155,50,3,Festival Offer,New Users,SMS,344,7,1,187.87,462.16,2.46,9.9,0,18.67,9.59,19,Monday,Evening
6078883,1406845296,65293996,4,Delivery,Positive,2024-10-14 13:19:00,65293996,Ahmedabad,380287,2023-02-09,Gold,165,533.05,1406845296,1209,5,302.73,1406845296,65293996,2024-10-09 13:19:00,2024-10-09 13:39:00,2024-10-09 13:36:00,On Time,1800.0,UPI,90,15,7,Festive Essentials Sale,Premium Users,Facebook,216,7,1,529.02,2354.16,4.45,-3.0,0,431.44,23.97,13,Wednesday,Lunch
6209958,7651115380,76445797,3,Delivery,Neutral,2025-05-28 14:17:00,76445797,Kolkata,700905,2023-02-23,Regular,16,380.89,7651115380,1275,5,60.72,7651115380,76445797,2025-05-25 14:17:00,2025-05-25 14:32:00,2025-05-25 14:36:36,Slightly Delayed,379.63,Wallet,91,81,3,Festival Offer,New Users,SMS,344,7,1,187.87,462.16,2.46,4.6,0,39.63,10.44,14,Sunday,Lunch
8044969,8096498038,48517038,5,Product Quality,Positive,2024-12-25 21:21:00,48517038,Lucknow,226352,2023-02-18,Gold,158,405.89,8096498038,1495,1,157.58,8096498038,48517038,2024-12-24 21:21:00,2024-12-24 21:31:00,2024-12-24 21:32:18,Slightly Delayed,254.5,UPI,7,44,10,Diwali Bonanza,New Users,Email,177,7,1,179.37,335.43,1.87,1.3,0,29.1,11.43,21,Tuesday,Evening
5030314,4945527167,23203763,4,Delivery,Positive,2025-02-26 10:02:00,23203763,Mumbai,400346,2023-07-06,Regular,14,229.25,4945527167,1300,2,81.69,4945527167,23203763,2025-02-22 10:02:00,2025-02-22 10:17:00,2025-02-22 10:13:00,On Time,326.31,Debit Card,86,47,9,Fresh Fruits Week,Existing Users,Social Media,397,14,1,241.54,739.1,3.06,-4.0,0,40.94,12.55,10,Saturday,Morning
6078891,3498099072,43150682,3,Delivery,Neutral,2024-10-21 17:39:00,43150682,Delhi,110643,2023-07-29,Regular,18,334.82,3498099072,1126,5,135.72,3498099072,43150682,2024-10-19 17:39:00,2024-10-19 17:54:00,2024-10-19 17:57:06,Slightly Delayed,962.27,UPI,202,69,3,Festival Offer,New Users,SMS,344,7,1,187.87,462.16,2.46,3.1,0,168.09,17.47,17,Saturday,Evening
9879981,6421791110,33813245,4,App Experience,Positive,2025-01-11 20:30:00,33813245,Pune,411235,2024-10-26,Gold,154,510.02,6421791110,1289,5,198.11,6421791110,33813245,2025-01-09 20:30:00,2025-01-09 21:00:00,2025-01-09 21:01:36,Slightly Delayed,1365.18,UPI,100,11,4,Flash Sale,Premium Users,Google Ads,545,9,1,262.65,630.36,2.4,1.6,0,280.69,20.56,20,Thursday,Evening
7913905,3491414425,69286055,4,App Experience,Positive,2024-10-16 11:24:00,69286055,Delhi,110240,2023-05-15,Regular,40,272.97,3491414425,1477,1,36.15,3491414425,69286055,2024-10-11 11:24:00,2024-10-11 11:39:00,2024-10-11 11:43:42,Slightly Delayed,69.0,UPI,177,68,14,Category Promotion,All Users,Push Notification,294,13,1,123.85,366.58,2.96,4.7,0,-23.28,-33.74,11,Friday,Morning
3981747,4887855524,82805244,4,Delivery,Positive,2025-04-11 14:38:00,82805244,Bangalore,560841,2024-07-09,Regular,41,281.52,4887855524,1411,1,94.55,4887855524,82805244,2025-04-11 14:38:00,2025-04-11 14:58:00,2025-04-11 15:01:00,Slightly Delayed,129.82,Cash on Delivery,11,27,14,Category Promotion,All Users,Push Notification,294,13,1,123.85,366.58,2.96,3.0,0,-1.87,-1.44,14,Friday,Lunch
3588539,7991902633,38442993,4,Delivery,Positive,2025-05-27 12:46:00,38442993,Hyderabad,500191,2024-09-09,Regular,43,321.48,7991902633,1485,3,250.67,7991902633,38442993,2025-05-25 12:46:00,2025-05-25 13:01:00,2025-05-25 13:02:30,Slightly Delayed,1230.49,Credit Card,41,38,16,App Push Notification,Existing Users,Influencer Campaign,148,6,1,198.1,582.41,2.94,1.5,0,278.87,22.66,12,Sunday,Lunch
8962492,9170633135,35793083,5,Delivery,Positive,2025-03-16 19:05:00,35793083,Hyderabad,500563,2023-02-14,Gold,127,498.79,9170633135,1356,3,214.41,9170633135,35793083,2025-03-15 19:05:00,2025-03-15 19:25:00,2025-03-15 19:27:48,Slightly Delayed,730.45,UPI,45,38,7,Festive Essentials Sale,Premium Users,Facebook,216,7,1,529.02,2354.16,4.45,2.8,0,108.11,14.8,19,Saturday,Evening
7651783,2731459002,14868532,4,Delivery,Positive,2024-08-13 18:24:00,14868532,Ahmedabad,380672,2024-03-20,Gold,145,507.31,2731459002,1450,2,57.78,2731459002,14868532,2024-08-10 18:24:00,2024-08-10 18:39:00,2024-08-10 18:35:06,On Time,193.28,Wallet,246,56,13,Email Campaign,All Users,YouTube,531,14,1,587.1,2465.83,4.2,-3.9,0,14.6,7.55,18,Saturday,Evening
3457490,2986525114,88538138,5,App Experience,Positive,2024-12-09 15:43:00,88538138,Delhi,110924,2023-05-09,Gold,176,399.17,2986525114,1097,2,89.87,2986525114,88538138,2024-12-04 15:43:00,2024-12-04 15:58:00,2024-12-04 15:55:54,On Time,234.55,UPI,195,62,12,Free Delivery Campaign,Premium Users,App,274,8,1,93.37,170.87,1.83,-2.1,0,22.77,9.71,15,Wednesday,Lunch
1491419,3795632572,90376297,5,Delivery,Positive,2024-09-05 20:11:00,90376297,Ahmedabad,380609,2023-05-25,Gold,124,430.17,3795632572,1291,1,124.08,3795632572,90376297,2024-09-04 20:11:00,2024-09-04 20:26:00,2024-09-04 20:20:42,On Time,145.13,Debit Card,132,46,8,Raksha Bandhan Deals,All Users,Social Media,650,15,1,291.71,1228.11,4.21,-5.3,0,0.64,0.44,20,Wednesday,Evening
6603239,8055210432,46910580,5,Packaging,Positive,2024-08-31 12:48:00,46910580,Gurgaon,122332,2024-04-30,Regular,44,228.48,8055210432,1306,4,190.35,8055210432,46910580,2024-08-28 12:48:00,2024-08-28 13:03:00,2024-08-28 12:56:12,On Time,1351.87,Debit Card,4,70,6,Membership Drive,Existing Users,Push Notification,193,6,1,237.85,706.41,2.97,-6.8,0,334.41,24.74,12,Wednesday,Lunch
2015732,9169060288,55355272,5,Product Quality,Positive,2024-07-10 10:28:00,55355272,Nagpur,440671,2023-09-24,Gold,104,711.63,9169060288,1453,2,79.93,9169060288,55355272,2024-07-10 10:28:00,2024-07-10 10:38:00,2024-07-10 10:35:06,On Time,219.21,Wallet,96,74,10,Diwali Bonanza,New Users,Email,177,7,1,179.37,335.43,1.87,-2.9,0,19.92,9.09,10,Wednesday,Morning
8962557,9286631875,78759187,2,Delivery,Negative,2025-05-08 20:16:00,78759187,Bangalore,560896,2024-07-25,Regular,40,347.33,9286631875,1052,5,64.04,9286631875,78759187,2025-05-04 20:16:00,2025-05-04 20:26:00,2025-05-04 20:26:06,Slightly Delayed,401.34,Debit Card,13,27,2,Weekend Special,Premium Users,Social Media,403,8,1,227.78,437.33,1.92,0.1,0,69.54,17.33,20,Sunday,Evening
6865407,9588228580,21145877,4,Delivery,Positive,2025-02-17 12:01:00,21145877,Mumbai,400788,2024-07-04,Regular,36,346.37,9588228580,1148,4,155.04,9588228580,21145877,2025-02-16 12:01:00,2025-02-16 12:11:00,2025-02-16 12:03:48,On Time,1052.96,Credit Card,229,6,7,Festive Essentials Sale,Premium Users,Facebook,216,7,1,529.02,2354.16,4.45,-7.2,0,247.54,23.51,12,Sunday,Lunch
8176131,9672114665,65718440,4,Delivery,Positive,2025-03-11 14:19:00,65718440,Mumbai,400514,2024-03-19,Gold,121,615.7,9672114665,1306,4,44.9,9672114665,65718440,2025-03-10 14:19:00,2025-03-10 14:29:00,2025-03-10 14:35:18,Slightly Delayed,276.42,Credit Card,103,8,4,Flash Sale,Premium Users,Google Ads,545,9,1,262.65,630.36,2.4,6.3,0,36.0,13.02,14,Monday,Lunch
6865414,7880229357,32128316,4,Delivery,Positive,2024-10-13 16:44:00,32128316,Kolkata,700776,2023-10-23,Gold,169,652.59,7880229357,1303,2,320.76,7880229357,32128316,2024-10-09 16:44:00,2024-10-09 17:14:00,2024-10-09 17:14:30,Slightly Delayed,1016.1,Debit Card,52,83,16,App Push Notification,Existing Users,Influencer Campaign,148,6,1,198.1,582.41,2.94,0.5,0,218.95,21.55,16,Wednesday,Lunch
6734349,4025532910,15945384,4,Delivery,Positive,2024-10-28 23:55:00,15945384,Bangalore,560287,2024-05-01,Gold,170,427.91,4025532910,1126,5,86.81,4025532910,15945384,2024-10-23 23:55:00,2024-10-24 00:05:00,2024-10-24 00:20:00,Significantly Delayed,698.81,Debit Card,237,41,4,Flash Sale,Premium Users,Google Ads,545,9,1,262.65,630.36,2.4,15.0,1,136.14,19.48,23,Wednesday,Night
