feedback_id,order_id,customer_id,rating,feedback_category,sentiment,feedback_date,area,pincode,registration_date,customer_segment,total_orders,avg_order_value,product_id,quantity,unit_price,order_date,promised_delivery_time,actual_delivery_time,delivery_status,order_total,payment_method,delivery_partner_id,store_id,campaign_id,campaign_name,target_audience,channel,impressions,clicks,conversions,spend,revenue_generated,roas,delay_minutes,sla_breach,profit,profit_margin,order_hour,day_name,peak_period
4502738,2411902082,55029080,5.0,App Experience,Positive,2025-02-15 13:13:00,Kolkata,700524,2023-10-07,Gold,169,584.37,1171,2,113.2,2025-02-14 13:13:00,2025-02-14 13:28:00,2025-02-14 13:27:24,On Time,390.49,UPI,53,83,4,Flash Sale,Premium Users,Google Ads,545,9,1,262.65,630.36,2.4,-0.6,0,59.72,15.29,13,Friday,Lunch
8828115,9553622151,91237051,5.0,App Experience,Positive,2025-03-13 20:47:00,Pune,411807,2023-12-08,Gold,54,593.51,1462,4,119.76,2025-03-08 20:47:00,2025-03-08 21:02:00,2025-03-08 20:58:30,On Time,771.99,UPI,34,3,12,Free Delivery Campaign,Premium Users,App,274,8,1,93.37,170.87,1.83,-3.5,0,151.28,19.6,20,Saturday,Evening
4371674,3347362957,93171606,4.0,Product Quality,Positive,2024-08-13 16:40:00,Noida,201753,2023-08-01,Gold,157,481.09,1333,4,47.08,2024-08-13 16:40:00,2024-08-13 16:55:00,2024-08-13 16:51:24,On Time,210.3,UPI,111,12,5,Referral Program,New Users,Instagram,626,12,1,199.02,879.65,4.42,-3.6,0,16.47,7.83,16,Tuesday,Lunch
2012396,4190680209,86597882,5.0,Pricing,Positive,2025-03-14 11:17:00,Delhi,110613,2024-05-17,Gold,129,446.15,1306,3,322.83,2025-03-14 11:17:00,2025-03-14 11:32:00,2025-03-14 11:25:12,On Time,1800.0,Debit Card,206,69,5,Referral Program,New Users,Instagram,626,12,1,199.02,879.65,4.42,-6.8,0,398.0,22.11,11,Friday,Morning
9352429,7534589076,29104348,4.0,Delivery,Positive,2024-12-12 17:48:00,Ahmedabad,380988,2023-06-21,Gold,82,724.24,1445,2,83.24,2024-12-12 17:48:00,2024-12-12 18:03:00,2024-12-12 18:03:30,Slightly Delayed,347.68,UPI,43,19,8,Raksha Bandhan Deals,All Users,Social Media,650,15,1,291.71,1228.11,4.21,0.5,0,49.44,14.22,17,Thursday,Evening
5682419,7702099094,38704216,5.0,Delivery,Positive,2025-06-28 12:55:00,Chennai,600642,2023-09-15,Gold,170,563.37,1335,2,81.93,2025-06-24 12:55:00,2025-06-24 13:05:00,2025-06-24 13:05:36,Slightly Delayed,231.75,UPI,91,71,15,Daily Needs Offer,All Users,SMS,172,7,1,326.14,861.01,2.64,0.6,0,21.62,9.33,12,Tuesday,Lunch
4371701,3020338330,86050183,4.0,Delivery,Positive,2024-09-28 17:17:00,Bangalore,560952,2023-06-04,Regular,41,378.09,1245,3,24.58,2024-09-26 17:17:00,2024-09-26 17:47:00,2024-09-26 17:39:36,On Time,137.84,UPI,115,18,9,Fresh Fruits Week,Existing Users,Social Media,397,14,1,241.54,739.1,3.06,-7.4,0,-0.92,-0.67,17,Thursday,Evening
1488124,8109864096,27808071,1.0,Delivery,Negative,2024-12-22 13:14:00,Bangalore,560421,2024-01-28,Regular,31,280.13,1167,5,67.98,2024-12-22 13:14:00,2024-12-22 13:29:00,2024-12-22 14:11:48,Significantly Delayed,521.08,Cash on Delivery,27,53,11,Instant Delivery Offer,New Users,Email,250,11,1,509.1,2301.12,4.52,42.8,1,76.06,14.6,13,Sunday,Lunch
8566016,9242326191,33813245,3.0,App Experience,Neutral,2024-09-02 19:50:00,Pune,411235,2024-10-26,Gold,154,510.02,1076,3,65.25,2024-08-28 19:50:00,2024-08-28 20:00:00,2024-08-28 20:13:42,Significantly Delayed,227.4,UPI,249,51,2,Weekend Special,Premium Users,Social Media,403,8,1,227.78,437.33,1.92,13.7,1,5.58,2.45,19,Wednesday,Evening
8828162,7122367664,39632743,3.0,Customer Service,Neutral,2024-07-22 15:02:00,Pune,411879,2023-11-25,Gold,145,718.22,1364,3,101.1,2024-07-22 15:02:00,2024-07-22 15:12:00,2024-07-22 15:08:54,On Time,404.5,UPI,133,3,13,Email Campaign,All Users,YouTube,531,14,1,587.1,2465.83,4.2,-3.1,0,63.08,15.59,15,Monday,Lunch
4633859,4683642034,31135540,3.0,Delivery,Neutral,2024-12-30 16:12:00,Mumbai,400865,2024-11-14,Regular,32,303.68,1469,3,61.01,2024-12-28 16:12:00,2024-12-28 16:42:00,2024-12-28 16:46:12,Slightly Delayed,217.34,Debit Card,7,8,14,Category Promotion,All Users,Push Notification,294,13,1,123.85,366.58,2.96,4.2,0,18.16,8.36,16,Saturday,Lunch
3978501,5418562747,71009217,4.0,Delivery,Positive,2025-06-18 06:37:00,Pune,411394,2023-05-03,Gold,142,576.94,1212,3,62.51,2025-06-17 06:37:00,2025-06-17 06:57:00,2025-06-17 06:58:24,Slightly Delayed,392.25,Wallet,204,24,13,Email Campaign,All Users,YouTube,531,14,1,587.1,2465.83,4.2,1.4,0,60.14,15.33,6,Tuesday,Morning
3716358,3108025558,54085664,1.0,Delivery,Negative,2024-10-25 22:30:00,Pune,411277,2024-05-29,Gold,117,581.12,1187,3,54.48,2024-10-23 22:30:00,2024-10-23 22:50:00,2024-10-23 23:02:00,Significantly Delayed,180.84,Cash on Delivery,173,36,10,Diwali Bonanza,New Users,Email,177,7,1,179.37,335.43,1.87,12.0,1,-5.6,-3.1,22,Wednesday,Night
5027082,2901193955,86137971,1.0,Delivery,Negative,2025-05-21 07:02:00,Lucknow,226132,2023-05-03,Gold,158,553.8,1079,5,50.76,2025-05-19 07:02:00,2025-05-19 07:22:00,2025-05-19 07:47:48,Significantly Delayed,327.25,Wallet,231,55,3,Festival Offer,New Users,SMS,344,7,1,187.87,462.16,2.46,25.8,1,29.54,9.03,7,Monday,Morning
8041745,6848034038,72016499,5.0,Pricing,Positive,2025-06-17 09:10:00,Ahmedabad,380886,2023-01-16,Gold,112,649.83,1135,4,175.25,2025-06-13 09:10:00,2025-06-13 09:20:00,2025-06-13 09:13:24,On Time,1397.3,UPI,85,15,1,New User Discount,Existing Users,Facebook,368,8,1,504.13,1618.25,3.21,-6.6,0,301.35,21.57,9,Friday,Morning
5289236,5765510402,26801458,4.0,Delivery,Positive,2025-04-25 08:53:00,Kolkata,700485,2023-07-26,Regular,17,397.21,1431,3,109.01,2025-04-23 08:53:00,2025-04-23 09:03:00,2025-04-23 09:09:54,Slightly Delayed,550.23,Credit Card,214,82,5,Referral Program,New Users,Instagram,626,12,1,199.02,879.65,4.42,6.9,0,98.06,17.82,8,Wednesday,Morning
9745684,2041623815,44682168,4.0,Delivery,Positive,2024-07-14 10:04:00,Hyderabad,500382,2023-08-07,Gold,53,660.62,1078,3,350.08,2024-07-11 10:04:00,2024-07-11 10:24:00,2024-07-11 10:24:24,Slightly Delayed,1469.07,Debit Card,246,38,4,Flash Sale,Premium Users,Google Ads,545,9,1,262.65,630.36,2.4,0.4,0,318.58,21.69,10,Thursday,Morning
4633881,9027892505,69639168,4.0,Product Quality,Positive,2025-03-24 14:20:00,Hyderabad,500196,2023-07-29,Gold,88,673.54,1226,1,308.24,2025-03-21 14:20:00,2025-03-21 14:50:00,2025-03-21 14:42:00,On Time,379.08,Cash on Delivery,65,38,5,Referral Program,New Users,Instagram,626,12,1,199.02,879.65,4.42,-8.0,0,56.98,15.03,14,Friday,Lunch
8303917,8301884700,51936562,4.0,App Experience,Positive,2024-07-14 06:01:00,Hyderabad,500572,2023-07-15,Gold,123,420.95,1471,3,104.07,2024-07-11 06:01:00,2024-07-11 06:11:00,2024-07-11 06:18:12,Slightly Delayed,549.79,Credit Card,35,9,5,Referral Program,New Users,Instagram,626,12,1,199.02,879.65,4.42,7.2,0,97.95,17.82,6,Thursday,Morning
9352499,9342203165,19447748,1.0,Delivery,Negative,2024-10-07 12:15:00,Mumbai,400895,2023-11-18,Gold,131,709.21,1251,4,156.3,2024-10-06 12:15:00,2024-10-06 12:30:00,2024-10-06 12:48:12,Significantly Delayed,739.33,Cash on Delivery,4,4,7,Festive Essentials Sale,Premium Users,Facebook,216,7,1,529.02,2354.16,4.45,18.2,1,128.44,17.37,12,Sunday,Lunch
9221430,6102103342,46281336,3.0,Delivery,Neutral,2025-02-18 19:14:00,Ahmedabad,380485,2024-09-05,Gold,144,634.15,1356,5,92.25,2025-02-13 19:14:00,2025-02-13 19:44:00,2025-02-13 19:52:12,Slightly Delayed,779.07,Cash on Delivery,245,56,7,Festive Essentials Sale,Premium Users,Facebook,216,7,1,529.02,2354.16,4.45,8.2,0,152.98,19.64,19,Thursday,Evening
6862135,4747867441,77371091,5.0,Product Quality,Positive,2025-06-16 18:47:00,Mumbai,400121,2023-01-11,Gold,175,462.43,1482,5,124.75,2025-06-12 18:47:00,2025-06-12 19:02:00,2025-06-12 18:57:18,On Time,1006.39,UPI,109,4,16,App Push Notification,Existing Users,Influencer Campaign,148,6,1,198.1,582.41,2.94,-4.7,0,207.53,20.62,18,Thursday,Evening
4764997,3883709749,25880999,5.0,Customer Service,Positive,2024-08-07 07:29:00,Bangalore,560550,2023-03-11,Regular,19,309.71,1125,2,100.92,2024-08-03 07:29:00,2024-08-03 07:44:00,2024-08-03 07:41:48,On Time,241.35,UPI,218,41,13,Email Campaign,All Users,YouTube,531,14,1,587.1,2465.83,4.2,-2.2,0,23.92,9.91,7,Saturday,Morning
7124294,6047446336,90753966,4.0,Packaging,Positive,2025-06-19 20:34:00,Pune,411919,2023-12-12,Gold,101,555.68,1136,3,390.69,2025-06-14 20:34:00,2025-06-14 20:44:00,2025-06-14 20:51:18,Slightly Delayed,1656.67,UPI,212,51,4,Flash Sale,Premium Users,Google Ads,545,9,1,262.65,630.36,2.4,7.3,0,363.6,21.95,20,Saturday,Evening
6600010,7312553280,69330142,5.0,Delivery,Positive,2025-01-22 13:47:00,Delhi,110469,2023-01-30,Gold,173,508.4,1379,1,311.7,2025-01-19 13:47:00,2025-01-19 14:02:00,2025-01-19 14:00:30,On Time,450.97,UPI,215,62,5,Referral Program,New Users,Instagram,626,12,1,199.02,879.65,4.42,-1.5,0,74.23,16.46,13,Sunday,Lunch
9352526,9236690245,17570035,3.0,App Experience,Neutral,2025-03-30 20:02:00,Hyderabad,500329,2024-04-08,Regular,25,268.91,1463,5,125.71,2025-03-28 20:02:00,2025-03-28 20:17:00,2025-03-28 20:24:48,Slightly Delayed,1267.13,UPI,256,10,8,Raksha Bandhan Deals,All Users,Social Media,650,15,1,291.71,1228.11,4.21,7.8,0,270.11,21.32,20,Friday,Evening
1094994,7619786054,79174517,4.0,Product Quality,Positive,2025-04-24 14:08:00,Pune,411213,2024-09-25,Gold,105,568.26,1397,2,363.46,2025-04-24 14:08:00,2025-04-24 14:18:00,2025-04-24 14:16:54,On Time,1398.66,UPI,175,13,9,Fresh Fruits Week,Existing Users,Social Media,397,14,1,241.54,739.1,3.06,-1.1,0,301.68,21.57,14,Thursday,Lunch
6468951,4085560650,70724179,3.0,Delivery,Neutral,2025-01-02 21:15:00,Noida,201614,2023-12-16,Gold,68,736.13,1217,3,288.85,2025-01-02 21:15:00,2025-01-02 21:30:00,2025-01-02 21:36:54,Slightly Delayed,1559.69,Wallet,213,30,11,Instant Delivery Offer,New Users,Email,250,11,1,509.1,2301.12,4.52,6.9,0,340.33,21.82,21,Thursday,Evening
3061081,1809364298,94825334,2.0,App Experience,Negative,2024-08-20 21:44:00,Kolkata,700916,2024-11-26,Inactive,7,293.92,1491,5,490.86,2024-08-15 21:44:00,2024-08-15 21:59:00,2024-08-15 22:09:24,Significantly Delayed,1800.0,UPI,260,14,6,Membership Drive,Existing Users,Push Notification,193,6,1,237.85,706.41,2.97,10.4,1,383.0,21.28,21,Thursday,Evening
2798940,8693134672,78373631,3.0,Delivery,Neutral,2025-04-14 12:16:00,Gurgaon,122492,2023-02-16,Gold,162,493.2,1407,2,48.09,2025-04-11 12:16:00,2025-04-11 12:31:00,2025-04-11 12:32:30,Slightly Delayed,181.81,Debit Card,131,70,8,Raksha Bandhan Deals,All Users,Social Media,650,15,1,291.71,1228.11,4.21,1.5,0,9.63,5.3,12,Friday,Lunch
5158238,3213407569,48044893,4.0,Delivery,Positive,2024-07-30 17:06:00,Mumbai,400688,2023-08-14,Gold,165,660.42,1111,2,148.02,2024-07-26 17:06:00,2024-07-26 17:26:00,2024-07-26 17:22:06,On Time,531.74,UPI,25,32,6,Membership Drive,Existing Users,Push Notification,193,6,1,237.85,706.41,2.97,-3.9,0,93.62,17.61,17,Friday,Evening
8566114,8009069906,35595020,5.0,Customer Service,Positive,2024-08-22 14:56:00,Delhi,110129,2023-01-23,Regular,37,285.48,1180,2,68.15,2024-08-20 14:56:00,2024-08-20 15:16:00,2024-08-20 15:10:24,On Time,257.66,Wallet,131,34,2,Weekend Special,Premium Users,Social Media,403,8,1,227.78,437.33,1.92,-5.6,0,27.84,10.8,14,Tuesday,Lunch
9614692,2520036696,84509153,3.0,Delivery,Neutral,2025-06-13 15:18:00,Noida,201641,2024-09-17,Gold,164,388.44,1196,2,58.26,2025-06-13 15:18:00,2025-06-13 15:33:00,2025-06-13 15:35:30,Slightly Delayed,168.73,Cash on Delivery,43,25,8,Raksha Bandhan Deals,All Users,Social Media,650,15,1,291.71,1228.11,4.21,2.5,0,6.5,3.85,15,Friday,Lunch
2405734,2007020893,88510140,4.0,Delivery,Positive,2025-06-04 14:08:00,Pune,411134,2023-11-17,Regular,39,307.1,1087,4,69.89,2025-05-30 14:08:00,2025-05-30 14:18:00,2025-05-30 14:19:42,Slightly Delayed,323.08,UPI,195,76,5,Referral Program,New Users,Instagram,626,12,1,199.02,879.65,4.42,1.7,0,43.54,13.48,14,Friday,Lunch
3716457,7955985757,78084227,5.0,Delivery,Positive,2025-05-10 18:35:00,Kolkata,700267,2024-11-04,Gold,102,620.13,1022,2,108.63,2025-05-10 18:35:00,2025-05-10 19:05:00,2025-05-10 19:12:36,Slightly Delayed,287.06,UPI,181,81,5,Referral Program,New Users,Instagram,626,12,1,199.02,879.65,4.42,7.6,0,34.89,12.15,18,Saturday,Evening
6731114,9860068704,55067458,5.0,Delivery,Positive,2025-06-10 14:45:00,Delhi,110696,2024-08-16,Gold,54,478.94,1297,4,377.2,2025-06-09 14:45:00,2025-06-09 15:05:00,2025-06-09 15:04:54,On Time,1800.0,Credit Card,88,40,15,Daily Needs Offer,All Users,SMS,172,7,1,326.14,861.01,2.64,-0.1,0,398.0,22.11,14,Monday,Lunch
2930041,1709094241,23477970,3.0,Delivery,Neutral,2024-10-01 18:19:00,Mumbai,400370,2024-01-19,Gold,93,418.86,1153,4,54.15,2024-09-29 18:19:00,2024-09-29 18:49:00,2024-09-29 18:53:54,Slightly Delayed,429.89,Cash on Delivery,81,4,10,Diwali Bonanza,New Users,Email,177,7,1,179.37,335.43,1.87,4.9,0,69.17,16.09,18,Sunday,Evening
2536832,9804363107,47008252,2.0,Delivery,Negative,2025-06-23 12:29:00,Delhi,110203,2024-04-20,Gold,119,738.98,1348,4,99.97,2025-06-23 12:29:00,2025-06-23 12:44:00,2025-06-23 12:45:06,Slightly Delayed,524.75,UPI,96,85,13,Email Campaign,All Users,YouTube,531,14,1,587.1,2465.83,4.2,1.1,0,91.94,17.52,12,Monday,Lunch
6075792,6844757347,54082672,5.0,App Experience,Positive,2024-12-25 21:21:00,Hyderabad,500988,2024-08-16,Inactive,8,180.44,1120,1,39.02,2024-12-24 21:21:00,2024-12-24 21:36:00,2024-12-24 21:28:36,On Time,69.0,Cash on Delivery,202,45,2,Weekend Special,Premium Users,Social Media,403,8,1,227.78,437.33,1.92,-7.4,0,-17.44,-25.28,21,Tuesday,Evening
3061140,7279261030,21309330,4.0,Customer Service,Positive,2024-08-08 21:58:00,Bangalore,560814,2024-07-14,Gold,171,395.08,1215,3,91.16,2024-08-05 21:58:00,2024-08-05 22:08:00,2024-08-05 22:06:30,On Time,2435.469776640002,UPI,34,27,5,Referral Program,New Users,Instagram,626,12,1,199.02,879.65,4.42,-1.5,0,550.51,22.6,21,Monday,Evening
9352597,1183495535,82182199,4.0,Delivery,Positive,2024-08-30 18:56:00,Mumbai,400795,2023-03-03,Gold,44,440.97,1144,4,235.74,2024-08-26 18:56:00,2024-08-26 19:11:00,2024-08-26 19:04:48,On Time,1643.59,Cash on Delivery,107,73,9,Fresh Fruits Week,Existing Users,Social Media,397,14,1,241.54,739.1,3.06,-6.2,0,360.46,21.93,18,Monday,Evening
5420440,6036960631,60580408,3.0,Product Quality,Neutral,2025-03-15 17:27:00,Bangalore,560428,2023-09-08,Gold,96,536.12,1455,5,47.73,2025-03-14 17:27:00,2025-03-14 17:47:00,2025-03-14 18:07:42,Significantly Delayed,301.78,UPI,191,41,11,Instant Delivery Offer,New Users,Email,250,11,1,509.1,2301.12,4.52,20.7,1,23.43,7.76,17,Friday,Evening
7386528,1315747204,98190244,1.0,Delivery,Negative,2025-05-04 18:26:00,Bangalore,560295,2024-02-22,Inactive,8,201.68,1197,1,97.79,2025-05-03 18:26:00,2025-05-03 18:36:00,2025-05-03 19:16:42,Significantly Delayed,188.94,UPI,249,31,11,Instant Delivery Offer,New Users,Email,250,11,1,509.1,2301.12,4.52,40.7,1,-3.65,-1.93,18,Saturday,Evening
2274732,9711695238,18183153,5.0,Delivery,Positive,2024-11-22 13:23:00,Ahmedabad,380740,2023-10-26,Regular,42,333.22,1394,5,52.28,2024-11-20 13:23:00,2024-11-20 13:43:00,2024-11-20 13:35:00,On Time,481.92,Debit Card,195,49,15,Daily Needs Offer,All Users,SMS,172,7,1,326.14,861.01,2.64,-8.0,0,81.66,16.94,13,Wednesday,Lunch
9221549,9446405514,43950082,3.0,Product Quality,Neutral,2024-09-11 14:31:00,Lucknow,226140,2023-11-23,Gold,162,742.95,1337,1,289.34,2024-09-09 14:31:00,2024-09-09 14:51:00,2024-09-09 14:49:00,On Time,458.39,Cash on Delivery,95,44,16,App Push Notification,Existing Users,Influencer Campaign,148,6,1,198.1,582.41,2.94,-2.0,0,76.01,16.58,14,Monday,Lunch
7255479,5302039954,37707015,2.0,Delivery,Negative,2024-09-19 16:44:00,Mumbai,400807,2024-06-04,Gold,179,566.98,1061,5,50.07,2024-09-19 16:44:00,2024-09-19 16:59:00,2024-09-19 17:37:30,Significantly Delayed,507.54,Debit Card,114,47,2,Weekend Special,Premium Users,Social Media,403,8,1,227.78,437.33,1.92,38.5,1,72.81,14.35,16,Thursday,Lunch
9876920,9226859923,67131707,4.0,Delivery,Positive,2025-04-30 12:43:00,Jaipur,302615,2023-04-22,Regular,24,348.95,1307,2,211.01,2025-04-29 12:43:00,2025-04-29 12:53:00,2025-04-29 12:48:30,On Time,498.69,UPI,256,43,14,Category Promotion,All Users,Push Notification,294,13,1,123.85,366.58,2.96,-4.5,0,85.69,17.18,12,Tuesday,Lunch
9614776,4153324949,93225219,4.0,Customer Service,Positive,2025-05-01 12:28:00,Mumbai,400911,2024-04-18,Gold,106,615.61,1120,3,252.12,2025-04-26 12:28:00,2025-04-26 12:38:00,2025-04-26 12:37:48,On Time,1088.23,Wallet,46,77,6,Membership Drive,Existing Users,Push Notification,193,6,1,237.85,706.41,2.97,-0.2,0,227.18,20.88,12,Saturday,Lunch
8959418,6842660255,32112540,4.0,Delivery,Positive,2024-09-29 16:15:00,Mumbai,400875,2023-03-30,Gold,136,668.8,1218,5,100.32,2024-09-29 16:15:00,2024-09-29 16:30:00,2024-09-29 16:33:00,Slightly Delayed,577.67,Cash on Delivery,49,79,14,Category Promotion,All Users,Push Notification,294,13,1,123.85,366.58,2.96,3.0,0,104.64,18.11,16,Sunday,Lunch
3323323,8562193826,30748665,5.0,App Experience,Positive,2024-07-20 18:26:00,Delhi,110145,2024-11-24,Gold,121,651.13,1026,4,408.9,2024-07-17 18:26:00,2024-07-17 18:46:00,2024-07-17 18:42:24,On Time,1800.0,UPI,25,59,1,New User Discount,Existing Users,Facebook,368,8,1,504.13,1618.25,3.21,-3.6,0,398.0,22.11,18,Wednesday,Evening
7255488,1999418791,44150027,3.0,Delivery,Neutral,2024-08-14 15:59:00,Gurgaon,122332,2024-07-01,Gold,160,506.71,1194,1,54.38,2024-08-10 15:59:00,2024-08-10 16:19:00,2024-08-10 16:23:00,Slightly Delayed,69.0,Debit Card,14,70,16,App Push Notification,Existing Users,Influencer Campaign,148,6,1,198.1,582.41,2.94,4.0,0,-17.44,-25.28,15,Saturday,Lunch
6731200,2144122280,81489843,4.0,Customer Service,Positive,2024-11-25 10:12:00,Gurgaon,122428,2024-05-06,Regular,27,392.25,1160,4,26.13,2024-11-24 10:12:00,2024-11-24 10:42:00,2024-11-24 10:40:48,On Time,175.9,UPI,57,58,2,Weekend Special,Premium Users,Social Media,403,8,1,227.78,437.33,1.92,-1.2,0,8.22,4.67,10,Sunday,Morning
5420484,2908272040,23553976,5.0,Product Quality,Positive,2024-09-18 13:02:00,Mumbai,400826,2024-07-12,Gold,159,416.01,1124,1,86.71,2024-09-16 13:02:00,2024-09-16 13:12:00,2024-09-16 13:04:00,On Time,179.77,UPI,168,32,14,Category Promotion,All Users,Push Notification,294,13,1,123.85,366.58,2.96,-8.0,0,9.14,5.08,13,Monday,Lunch
1357256,5971162540,19989096,5.0,Delivery,Positive,2024-12-18 19:12:00,Mumbai,400545,2023-12-21,Gold,135,529.42,1357,3,77.89,2024-12-13 19:12:00,2024-12-13 19:32:00,2024-12-13 19:29:48,On Time,435.1,Debit Card,41,47,7,Festive Essentials Sale,Premium Users,Facebook,216,7,1,529.02,2354.16,4.45,-2.2,0,70.42,16.18,19,Friday,Evening
8435150,8064513455,91234608,4.0,Packaging,Positive,2025-01-15 20:00:00,Bangalore,560756,2024-05-31,Gold,158,711.54,1055,3,37.92,2025-01-14 20:00:00,2025-01-14 20:30:00,2025-01-14 20:34:48,Slightly Delayed,223.92,UPI,51,31,14,Category Promotion,All Users,Push Notification,294,13,1,123.85,366.58,2.96,4.8,0,19.74,8.82,20,Tuesday,Evening
1357272,1704900017,71009217,5.0,Pricing,Positive,2024-08-03 19:49:00,Pune,411394,2023-05-03,Gold,142,576.94,1453,3,31.64,2024-08-01 19:49:00,2024-08-01 20:09:00,2024-08-01 20:06:48,On Time,142.51,UPI,134,36,4,Flash Sale,Premium Users,Google Ads,545,9,1,262.65,630.36,2.4,-2.2,0,0.2,0.14,19,Thursday,Evening
9090521,5100582322,96217112,4.0,Packaging,Positive,2025-05-24 18:14:00,Chennai,600245,2024-09-13,Gold,118,693.41,1311,4,88.77,2025-05-20 18:14:00,2025-05-20 18:29:00,2025-05-20 18:35:30,Slightly Delayed,456.4,UPI,3,21,9,Fresh Fruits Week,Existing Users,Social Media,397,14,1,241.54,739.1,3.06,6.5,0,75.54,16.55,18,Tuesday,Evening
1881564,7052899767,74292156,2.0,Product Quality,Negative,2025-04-15 11:55:00,Delhi,110318,2024-07-20,Gold,130,648.48,1073,5,132.19,2025-04-14 11:55:00,2025-04-14 12:10:00,2025-04-14 12:38:30,Significantly Delayed,874.41,UPI,184,85,7,Festive Essentials Sale,Premium Users,Facebook,216,7,1,529.02,2354.16,4.45,28.5,1,160.86,18.4,11,Monday,Morning
2405854,8877290936,85162490,5.0,Pricing,Positive,2024-07-18 14:44:00,Bangalore,560539,2023-11-12,Regular,38,244.74,1428,1,72.89,2024-07-15 14:44:00,2024-07-15 14:59:00,2024-07-15 14:58:12,On Time,99.97,UPI,144,57,9,Fresh Fruits Week,Existing Users,Social Media,397,14,1,241.54,739.1,3.06,-0.8,0,-10.01,-10.01,14,Monday,Lunch
8041952,2000467386,77673785,4.0,Customer Service,Positive,2024-12-09 17:23:00,Delhi,110332,2024-02-24,Regular,27,370.56,1123,2,67.14,2024-12-09 17:23:00,2024-12-09 17:33:00,2024-12-09 17:30:18,On Time,173.55,UPI,192,68,15,Daily Needs Offer,All Users,SMS,172,7,1,326.14,861.01,2.64,-2.7,0,7.65,4.41,17,Monday,Evening
7255521,9301046715,96127055,3.0,Delivery,Neutral,2024-08-27 22:40:00,Ahmedabad,380926,2023-04-07,Regular,39,364.82,1313,2,22.52,2024-08-22 22:40:00,2024-08-22 23:10:00,2024-08-22 23:18:00,Slightly Delayed,69.0,UPI,243,17,16,App Push Notification,Existing Users,Influencer Campaign,148,6,1,198.1,582.41,2.94,8.0,0,-17.44,-25.28,22,Thursday,Night
8173033,4940281278,26160623,3.0,Customer Service,Neutral,2025-04-30 10:28:00,Mumbai,400388,2023-10-10,Gold,165,493.18,1418,1,251.65,2025-04-27 10:28:00,2025-04-27 10:58:00,2025-04-27 10:56:48,On Time,410.13,UPI,90,77,5,Referral Program,New Users,Instagram,626,12,1,199.02,879.65,4.42,-1.2,0,64.43,15.71,10,Sunday,Morning
7255547,9229874632,50472162,4.0,Delivery,Positive,2025-01-18 17:11:00,Mumbai,400486,2024-01-11,Gold,135,443.61,1454,5,141.57,2025-01-18 17:11:00,2025-01-18 17:26:00,2025-01-18 17:23:36,On Time,1138.51,Cash on Delivery,120,47,16,App Push Notification,Existing Users,Influencer Campaign,148,6,1,198.1,582.41,2.94,-2.4,0,239.24,21.01,17,Saturday,Evening
3192316,6881981900,93795865,5.0,Product Quality,Positive,2024-09-12 14:03:00,Pune,411106,2024-03-06,Gold,73,620.71,1227,1,132.53,2024-09-08 14:03:00,2024-09-08 14:33:00,2024-09-08 14:25:00,On Time,199.07,UPI,73,42,12,Free Delivery Campaign,Premium Users,App,274,8,1,93.37,170.87,1.83,-8.0,0,13.78,6.92,14,Sunday,Lunch
4634109,1985000908,89028904,4.0,Customer Service,Positive,2024-08-03 14:29:00,Ahmedabad,380920,2023-07-13,Gold,137,692.86,1309,3,235.18,2024-08-03 14:29:00,2024-08-03 14:39:00,2024-08-03 14:38:24,On Time,1206.59,Credit Card,150,46,8,Raksha Bandhan Deals,All Users,Social Media,650,15,1,291.71,1228.11,4.21,-0.6,0,255.58,21.18,14,Saturday,Lunch
6600195,8395863507,16665064,5.0,Product Quality,Positive,2024-10-26 19:09:00,Pune,411865,2024-02-27,Gold,111,630.62,1130,4,82.8,2024-10-25 19:09:00,2024-10-25 19:39:00,2024-10-25 19:32:12,On Time,378.14,UPI,187,51,8,Raksha Bandhan Deals,All Users,Social Media,650,15,1,291.71,1228.11,4.21,-6.8,0,56.75,15.01,19,Friday,Evening
7255562,3627726293,58785421,5.0,Product Quality,Positive,2024-11-04 18:19:00,Gurgaon,122922,2023-05-12,Gold,178,454.02,1163,1,79.9,2024-11-04 18:19:00,2024-11-04 18:34:00,2024-11-04 18:26:54,On Time,98.89,UPI,18,16,7,Festive Essentials Sale,Premium Users,Facebook,216,7,1,529.02,2354.16,4.45,-7.1,0,-10.27,-10.39,18,Monday,Evening
2405901,9102996951,93256236,2.0,Delivery,Negative,2024-10-21 16:39:00,Chennai,600957,2024-03-31,Gold,117,728.34,1283,2,70.59,2024-10-19 16:39:00,2024-10-19 16:54:00,2024-10-19 17:39:54,Significantly Delayed,246.4,UPI,221,72,2,Weekend Special,Premium Users,Social Media,403,8,1,227.78,437.33,1.92,45.9,1,10.14,4.12,16,Saturday,Lunch
1619478,7508637143,99587656,4.0,Product Quality,Positive,2024-11-17 07:23:00,Chandigarh,160597,2024-05-10,Gold,177,428.0,1475,4,447.53,2024-11-14 07:23:00,2024-11-14 07:43:00,2024-11-14 07:46:42,Slightly Delayed,1800.0,UPI,26,39,4,Flash Sale,Premium Users,Google Ads,545,9,1,262.65,630.36,2.4,3.7,0,398.0,22.11,7,Thursday,Morning
